,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_kulturminner,har_oppvarmingskarakter,har_energikarakter,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario,energireduksjon,effectreduksjon
218,219,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21368006983462,,14.412233,67.273998,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
219,220,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21368006449813,,14.412074,67.273985,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
220,221,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.19233048019953,,14.411916,67.273972,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
221,222,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,819,91.19218029507225,,14.411788,67.273902,False,False,False,True,False,True,0,0,False,0,0,32800.0,3.0,3.0,85027.10067682741,0,85027.10067682741,32789.3155699473,0,0,0.0,3.9033532629,0,3.9033532629,2.9316787227,0,0,0.0,4.8181221270000005,0,4.8181221270000005,3.0679398477,0,0,0.0,Kombinasjoner av tiltak,0,0
222,223,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21368005774316,,14.411629,67.273889,False,False,False,True,True,True,0,0,False,0,0,32800.0,3.0,3.0,73599.079519352,0,73599.079519352,32829.351364294,0,0,0.0,3.9348807,0,3.9348807,2.935258306,0,0,0.0,4.8183682160000005,0,4.8183682160000005,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
223,224,1,P1,,,,,,,,,Leilighet,Passivhus,820,91.21493161773463,,14.411439,67.273933,False,False,False,True,True,True,0,0,False,0,0,32800.0,3.0,3.0,73599.079519352,0,73599.079519352,32829.351364294,0,0,0.0,3.9348807,0,3.9348807,2.935258306,0,0,0.0,4.8183682160000005,0,4.8183682160000005,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
224,225,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,819,91.1926725938406,,14.41128,67.27392,False,False,False,True,False,True,0,0,False,0,0,32800.0,3.0,3.0,85027.10067682741,0,85027.10067682741,32789.3155699473,0,0,0.0,3.9033532629,0,3.9033532629,2.9316787227,0,0,0.0,4.8181221270000005,0,4.8181221270000005,3.0679398477,0,0,0.0,Kombinasjoner av tiltak,0,0
225,226,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.21388621448433,,14.411121,67.273907,False,False,False,True,True,True,0,0,False,0,0,18200.0,2.0,2.0,40838.513635738,0,40838.513635738,18216.286427748502,0,0,0.0,2.183378925,0,2.183378925,1.6287104015,0,0,0.0,2.673606754,0,2.673606754,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
226,227,1,P1,,,,,,,,,Leilighet,Passivhus,182,91.21426212617763,,14.410962,67.273893,False,False,False,True,True,True,0,0,False,0,0,7300.0,1.0,1.0,16335.405454295198,0,16335.405454295198,7286.514571099399,0,0,0.0,0.87335157,0,0.87335157,0.6514841606,0,0,0.0,1.0694427016,0,1.0694427016,0.6817644105999999,0,0,0.0,Kombinasjoner av tiltak,0,0
227,228,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1432,477.7327155966976,,14.410794,67.273771,False,False,False,True,False,True,0,0,False,0,0,57300.0,5.0,5.0,148667.6534422672,0,148667.6534422672,57331.2575044744,0,0,0.0,6.8249107112,0,6.8249107112,5.1259632856,0,0,0.0,8.424360056,0,8.424360056,5.3642122856,0,0,0.0,Kombinasjoner av tiltak,0,0
228,229,1,P1,,,,,,,,,Leilighet,Passivhus,432,144.1892561514558,,14.412049,67.274188,False,False,False,False,True,False,0,0,False,0,0,56100.0,4.0,4.0,38774.1492101952,0,0.0,17295.4631577744,0,0,0.0,2.0730103200000003,0,0.0,1.5463799856,0,0,0.0,2.5384574016,0,0.0,1.6182539856,0,0,0.0,Kombinasjoner av tiltak,0,0
229,230,1,P1,,,,,,,,,Leilighet,Passivhus,1345,336.5145461590714,,14.408743,67.273426,False,False,False,False,True,False,0,0,False,0,0,174600.0,11.0,13.0,120720.441406742,0,0.0,53848.1433963115,0,0,0.0,6.4541640750000004,0,0.0,4.8145395385,0,0,0.0,7.9032990860000005,0,0.0,5.0383139135,0,0,0.0,Kombinasjoner av tiltak,0,0
230,231,1,P1,,,,,,,,,Leilighet,Passivhus,1538,384.9935088795492,,14.409786,67.273642,False,False,False,True,True,True,0,0,False,0,0,61600.0,6.0,6.0,138043.1515862968,0,138043.1515862968,61575.05170522461,0,0,0.0,7.380300630000001,0,7.380300630000001,5.5053991154,0,0,0.0,9.0373784344,0,9.0373784344,5.761283865399999,0,0,0.0,Kombinasjoner av tiltak,0,0
231,232,1,P1,,,,,,,,,Leilighet,Passivhus,864,288.3761701048035,,14.408473,67.273568,False,False,False,False,True,False,0,0,False,0,0,112100.0,7.0,8.0,77548.2984203904,0,0.0,34590.9263155488,0,0,0.0,4.146020640000001,0,0.0,3.0927599712,0,0,0.0,5.0769148032,0,0.0,3.2365079712,0,0,0.0,Kombinasjoner av tiltak,0,0
232,233,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21540898545021,,14.409049,67.273667,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
233,234,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.20691570886254,,14.409208,67.27368,False,False,False,True,True,True,0,0,False,0,0,18200.0,2.0,2.0,40838.513635738,0,40838.513635738,18216.286427748502,0,0,0.0,2.183378925,0,2.183378925,1.6287104015,0,0,0.0,2.673606754,0,2.673606754,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
234,235,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21489121841945,,14.409366,67.273693,False,True,False,True,False,True,0,0,False,0,0,22200.0,-4.0,-4.0,85130.91887057199,0,85130.91887057199,32829.351364294,0,0,10611.08952848777,3.908119262,0,3.908119262,2.935258306,0,0,6.755719088635603,4.82400506,0,4.82400506,3.071685806,0,0,6.711821192517609,Kombinasjoner av tiltak,0,0
235,236,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.20692617343225,,14.409525,67.273707,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
236,237,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1659,332.1972642155054,,14.409234,67.273395,False,True,False,True,False,True,0,0,False,0,0,27800.0,-19.0,-18.0,172234.3834222914,0,172234.3834222914,66419.3828211753,0,0,38644.730752007075,7.9067925069000005,0,7.9067925069000005,5.9385286946999996,0,0,24.60378310027548,9.759785847000002,0,9.759785847000002,6.2145448196999995,0,0,24.443910509293655,Kombinasjoner av tiltak,0,0
237,238,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.2150991579129,,14.409223,67.273948,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
238,239,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20673671695556,,14.409382,67.273961,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
239,240,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21607781685579,,14.406406,67.273335,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
240,241,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20595420549577,,14.406565,67.273348,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
241,242,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21561689193904,,14.406724,67.273361,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
242,243,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.20691568919375,,14.406882,67.273375,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
243,244,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21593695122965,,14.407041,67.273388,False,False,False,False,False,False,0,0,False,0,0,118000.0,7.0,8.0,85130.91887057199,0,0.0,32829.351364294,0,0,0.0,3.908119262,0,0.0,2.935258306,0,0,0.0,4.82400506,0,0.0,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
244,245,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.20772537089428,,14.4072,67.273401,False,True,False,True,False,True,0,0,False,0,0,22200.0,-4.0,-4.0,85130.91887057199,0,85130.91887057199,32829.351364294,0,0,10610.255920634694,3.908119262,0,3.908119262,2.935258306,0,0,6.75518835892398,4.82400506,0,4.82400506,3.071685806,0,0,6.711293911427434,Kombinasjoner av tiltak,0,0
245,246,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.22462203170126,,14.375426,67.269918,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
246,247,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,546,91.19107654722853,,14.375297,67.269858,False,True,False,False,False,False,0,0,False,0,0,67900.0,-2.0,-1.0,56684.7337845516,0,0.0,21859.5437132982,0,0,10608.319151801214,2.6022355086,0,0.0,1.9544524818,0,0,6.753955284210634,3.212081418,0,0.0,2.0452932318,0,0,6.710068849093668,Kombinasjoner av tiltak,0,0
247,248,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,301,150.6493298563564,,14.37474,67.270351,False,False,False,False,False,False,0,0,False,0,0,43300.0,3.0,3.0,31249.2763171246,0,0.0,12050.774098356702,0,0,0.0,1.4345657291000002,0,0.0,1.0774545733,0,0,0.0,1.7707628330000003,0,0.0,1.1275334483,0,0,0.0,Kombinasjoner av tiltak,0,0
248,249,1,P1,,,,,,,,,Kontor,Passivhus,2182,545.9914906686984,,14.3743,67.270317,False,False,False,False,True,False,0,0,False,0,0,350000.0,65.0,53.0,70648.6339939188,0,0.0,279310.5742766764,0,0,0.0,6.712047145200001,0,0.0,58.133835937200004,0,0,0.0,6.580878397200001,0,0.0,46.667952672000006,0,0,0.0,Kombinasjoner av tiltak,0,0
249,250,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.26539924003733,,14.375435,67.269981,False,False,False,False,True,False,0,0,False,0,0,59100.0,4.0,4.0,40838.513635738,0,0.0,18216.286427748502,0,0,0.0,2.183378925,0,0.0,1.6287104015,0,0,0.0,2.673606754,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
250,251,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.26570807444517,,14.375445,67.270044,False,True,False,False,False,False,0,0,False,0,0,54800.0,-3.0,-2.0,47237.278153793,0,0.0,18216.286427748502,0,0,10617.001087462872,2.1685295905,0,0.0,1.6287104015,0,0,6.759482776775682,2.676734515,0,0.0,1.7044110264999999,0,0,6.715560424639191,Kombinasjoner av tiltak,0,0
251,252,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,936,312.3772196640939,,14.372972,67.270178,False,False,False,False,False,False,0,0,False,0,0,134600.0,8.0,9.0,97173.8293449456,0,0.0,37473.5035085112,0,0,0.0,4.4609751576,0,0.0,3.3504899688,0,0,0.0,5.506425288,0,0.0,3.5062169688,0,0,0.0,Kombinasjoner av tiltak,0,0
252,253,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,2537,634.7668125414546,,14.373437,67.270042,False,False,False,False,False,False,0,0,False,0,0,365000.0,21.0,24.0,263386.75753005024,0,0.0,101570.81025757789,0,0,0.0,12.0913397167,0,0.0,9.0814028321,0,0,0.0,14.925001021000002,0,0.0,9.5034962071,0,0,0.0,Kombinasjoner av tiltak,0,0
253,254,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1550,388.0272239569395,,14.373433,67.26972,False,False,False,False,False,False,0,0,False,0,0,223000.0,13.0,15.0,160918.20030413,0,0.0,62055.48123738499,0,0,0.0,7.387298605000001,0,0.0,5.548354115,0,0,0.0,9.11854615,0,0.0,5.806235365,0,0,0.0,Kombinasjoner av tiltak,0,0
254,255,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1440,288.3740810324728,,14.374047,67.269671,False,False,False,False,False,False,0,0,False,0,0,207100.0,12.0,14.0,149498.198992224,0,0.0,57651.54385924799,0,0,0.0,6.863038704,0,0.0,5.154599952,0,0,0.0,8.47142352,0,0.0,5.394179952,0,0,0.0,Kombinasjoner av tiltak,0,0
255,256,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21352117429629,,14.374259,67.269617,False,True,False,True,False,True,0,0,False,0,0,7600.0,-5.0,-5.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,10610.930150335202,2.1685295905,0,2.1685295905,1.6287104015,0,0,6.755617617997295,2.676734515,0,2.676734515,1.7044110264999999,0,0,6.711720381223995,Kombinasjoner av tiltak,0,0
256,257,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20451860978142,,14.374421,67.269613,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
257,258,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1093,91.20534554626818,,14.373038,67.269642,False,True,False,False,False,False,0,0,False,0,0,146600.0,2.0,4.0,113473.2857628478,0,0.0,43759.123220943104,0,0,10609.97907403835,5.2092370163,0,0.0,3.9124845469,0,0,6.755012100130712,6.430045769,0,0.0,4.0943324219,0,0,6.711118797943807,Kombinasjoner av tiltak,0,0
258,259,1,P1,,,,,,,,,Leilighet,Passivhus,455,91.22324638857334,,14.375475,67.270232,False,False,False,True,True,True,0,0,False,0,0,18200.0,2.0,2.0,40838.513635738,0,40838.513635738,18216.286427748502,0,0,0.0,2.183378925,0,2.183378925,1.6287104015,0,0,0.0,2.673606754,0,2.673606754,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
259,260,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,819,91.19113485401047,,14.375346,67.270172,False,False,False,False,False,False,0,0,False,0,0,117800.0,7.0,8.0,85027.10067682741,0,0.0,32789.3155699473,0,0,0.0,3.9033532629,0,0.0,2.9316787227,0,0,0.0,4.8181221270000005,0,0.0,3.0679398477,0,0,0.0,Kombinasjoner av tiltak,0,0
260,261,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.26549068184464,,14.375485,67.270294,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
261,262,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.26543269029202,,14.375494,67.270357,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
262,263,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.21257685453091,,14.375336,67.270109,False,True,False,True,False,True,0,0,False,0,0,22200.0,-4.0,-4.0,85130.91887057199,0,85130.91887057199,32829.351364294,0,0,10610.82029698297,3.908119262,0,3.908119262,2.935258306,0,0,6.755547678111608,4.82400506,0,4.82400506,3.071685806,0,0,6.7116508957997505,Kombinasjoner av tiltak,0,0
263,264,1,P1,,,,,,,,,Leilighet,Passivhus,821,91.26609948344536,,14.374241,67.270126,False,False,False,False,True,False,0,0,False,0,0,106600.0,7.0,8.0,73688.83449437561,0,0.0,32869.3871586407,0,0,0.0,3.939679335,0,0.0,2.9388378893,0,0,0.0,4.8242442748,0,0.0,3.0754317642999998,0,0,0.0,Kombinasjoner av tiltak,0,0
264,265,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1780,445.4016314334306,,14.374434,67.269964,False,False,False,False,False,False,0,0,False,0,0,256100.0,15.0,17.0,184796.38486538798,0,0.0,71263.713937126,0,0,0.0,8.483478397999999,0,0.0,6.371658274,0,0,0.0,10.47162074,0,0.0,6.667805774,0,0,0.0,Kombinasjoner av tiltak,0,0
265,266,1,P1,,,,,,,,,Kontor,Passivhus,960,240.3147405526212,,14.39445,67.273374,False,False,False,False,True,False,0,0,False,0,0,154000.0,29.0,23.0,31082.808723264,0,0.0,122886.41214739201,0,0,0.0,2.953054656,0,0.0,25.576756416000002,0,0,0.0,2.8953452160000004,0,0.0,20.53218816,0,0,0.0,Kombinasjoner av tiltak,0,0
266,267,1,P1,,,,,,,,,Leilighet,Passivhus,720,240.3136067103212,,14.393972,67.273379,False,False,False,True,True,True,0,0,False,0,0,28800.0,3.0,3.0,64623.582016992004,0,64623.582016992004,28825.771929623996,0,0,0.0,3.4550172000000003,0,3.4550172000000003,2.577299976,0,0,0.0,4.230762336,0,4.230762336,2.697089976,0,0,0.0,Kombinasjoner av tiltak,0,0
267,268,1,P1,,,,,,,,,Leilighet,Passivhus,1248,312.4073625885891,,14.394037,67.273559,False,False,False,False,True,False,0,0,False,0,0,162000.0,10.0,12.0,112014.2088294528,0,0.0,49964.6713446816,0,0,0.0,5.988696480000001,0,0.0,4.4673199584,0,0,0.0,7.3333213824,0,0.0,4.6749559584,0,0,0.0,Kombinasjoner av tiltak,0,0
268,269,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1026,342.4719333036694,,14.394194,67.273866,False,False,False,False,False,False,0,0,False,0,0,147600.0,9.0,10.0,106517.4667819596,0,0.0,41076.7249997142,0,0,0.0,4.8899150766,0,0.0,3.6726524658,0,0,0.0,6.035889258000001,0,0.0,3.8433532157999997,0,0,0.0,Kombinasjoner av tiltak,0,0
269,270,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.26594503224771,,14.392975,67.274185,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
270,271,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.2495410505901,,14.393009,67.274123,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
271,272,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.2370025937928,,14.393113,67.274068,False,True,False,False,False,False,0,0,False,0,0,107300.0,0.0,1.0,85130.91887057199,0,0.0,32829.351364294,0,0,10613.661759628438,3.908119262,0,0.0,2.935258306,0,0,6.7573567405440835,4.82400506,0,0.0,3.071685806,0,0,6.7134482031498,Kombinasjoner av tiltak,0,0
272,273,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,820,91.20973019058462,,14.393147,67.274006,False,False,False,True,False,True,0,0,False,0,0,32800.0,3.0,3.0,85130.91887057199,0,85130.91887057199,32829.351364294,0,0,0.0,3.908119262,0,3.908119262,2.935258306,0,0,0.0,4.82400506,0,4.82400506,3.071685806,0,0,0.0,Kombinasjoner av tiltak,0,0
273,274,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1247,416.0667862164616,,14.393253,67.273755,False,False,False,False,False,False,0,0,False,0,0,179400.0,10.0,12.0,129461.28759951619,0,0.0,49924.6355503349,0,0,0.0,5.9432008777,0,0.0,4.4637403751,0,0,0.0,7.336017451,0,0.0,4.671210000099999,0,0,0.0,Kombinasjoner av tiltak,0,0
274,275,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21474013588657,,14.393738,67.273855,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
275,276,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20514453203685,,14.393896,67.273868,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
276,277,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20778265059221,,14.393505,67.274267,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
277,278,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.20220224436,,14.393664,67.27428,False,False,False,False,False,False,0,0,False,0,0,65500.0,4.0,4.0,47237.278153793,0,0.0,18216.286427748502,0,0,0.0,2.1685295905,0,0.0,1.6287104015,0,0,0.0,2.676734515,0,0.0,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
278,279,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,1350,450.6291257348838,,14.393977,67.274252,False,False,False,True,False,True,0,0,False,0,0,54000.0,5.0,5.0,140154.56155521,0,140154.56155521,54048.322368045,0,0,0.0,6.434098785000001,0,6.434098785000001,4.832437455,0,0,0.0,7.941959550000001,0,7.941959550000001,5.057043705,0,0,0.0,Kombinasjoner av tiltak,0,0
279,280,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.19159813079085,,14.391121,67.273651,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
280,281,1,P1,,,,,,,,,Leilighet,Passivhus,546,91.19180422927954,,14.391089,67.273712,False,False,False,False,True,False,0,0,False,0,0,70900.0,5.0,5.0,49006.2163628856,0,0.0,21859.5437132982,0,0,0.0,2.6200547100000002,0,0.0,1.9544524818,0,0,0.0,3.2083281048,0,0.0,2.0452932318,0,0,0.0,Kombinasjoner av tiltak,0,0
281,282,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.19151805333419,,14.391035,67.273823,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
282,283,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.21210838993504,,14.391001,67.273884,False,True,False,True,False,True,0,0,False,0,0,7600.0,-5.0,-5.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,10610.765800182051,2.1685295905,0,2.1685295905,1.6287104015,0,0,6.755512981855652,2.676734515,0,2.676734515,1.7044110264999999,0,0,6.711616424996129,Kombinasjoner av tiltak,0,0
283,284,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.19166111250458,,14.390928,67.273993,False,False,False,True,False,True,0,0,False,0,0,18200.0,2.0,2.0,47237.278153793,0,47237.278153793,18216.286427748502,0,0,0.0,2.1685295905,0,2.1685295905,1.6287104015,0,0,0.0,2.676734515,0,2.676734515,1.7044110264999999,0,0,0.0,Kombinasjoner av tiltak,0,0
284,285,1,P1,,,,,,,,,Leilighet,TEK10/TEK17,455,91.19093589916477,,14.390895,67.274055,False,True,False,False,False,False,0,0,False,0,0,54800.0,-3.0,-2.0,47237.278153793,0,0.0,18216.286427748502,0,0,10608.30279011754,2.1685295905,0,0.0,1.6287104015,0,0,6.753944867284226,2.676734515,0,0.0,1.7044110264999999,0,0,6.710058499855267,Kombinasjoner av tiltak,0,0
